transaction_id,customer_id,transaction_date,product_category,brand_type,payment_method,quantity,price_per_unit,discount_applied,total_amount
T0012828,C01229,2021-02-25,Laptop Case,private,UPI/Wallet,1,800,1,800.0
T0012829,C00485,2023-11-05,Laptop Case,third_party,Cash,2,800,1,1600.0
T0012830,C00386,2023-06-30,C-Type Cable,private,Card,10,300,1,3000.0
T0012831,C00122,2020-11-10,Snacks,third_party,UPI/Wallet,2,50,1,100.0
T0012832,C01280,2023-08-09,Earphones,private,UPI/Wallet,1,600,0,600.0
T0012833,C01019,2023-08-25,Oil,private,Cash,1,200,0,200.0
T0012834,C00040,2024-08-05,Rice,third_party,UPI/Wallet,10,60,1,540.0
T0012835,C01325,2024-07-06,Toothpaste,private,UPI/Wallet,2,80,0,160.0
T0012836,C00747,2022-03-30,Toothpaste,private,Card,10,80,1,800.0
T0012837,C00735,2023-11-07,Rice,private,Card,1,60,0,60.0
T0012838,C01742,2024-07-27,Soap,third_party,UPI/Wallet,1,40,0,36.0
T0012839,C00755,2024-06-11,Snacks,third_party,Card,5,50,1,225.0
T0012840,C01149,2021-06-24,Earphones,third_party,Card,1,600,1,600.0
T0012841,C01625,2022-02-24,Laptop Case,third_party,UPI/Wallet,1,800,0,800.0
T0012842,C00832,2023-08-11,C-Type Cable,third_party,Card,1,300,1,270.0
T0012843,C00995,2023-05-24,Oil,private,UPI/Wallet,1,200,1,200.0
T0012844,C00396,2024-02-22,C-Type Cable,private,UPI/Wallet,3,300,1,900.0
T0012845,C00919,2024-03-07,Chair,third_party,Card,1,1500,1,1500.0
T0012846,C01510,2024-02-26,Earphones,private,Cash,1,600,1,600.0
T0012847,C00565,2022-09-29,Chair,private,Cash,1,1500,0,1500.0
T0012848,C00201,2024-08-04,Oil,third_party,UPI/Wallet,1,200,1,180.0
T0012849,C01969,2024-02-25,Chair,private,Cash,2,1500,0,3000.0
T0012850,C01319,2022-10-30,Soap,private,Cash,1,40,1,36.0
T0012851,C01982,2021-02-24,Soap,third_party,UPI/Wallet,1,40,1,36.0
T0012852,C01191,2022-10-19,Laptop Case,private,UPI/Wallet,3,800,0,2160.0
T0012853,C01874,2023-08-20,Toothpaste,third_party,Card,3,80,0,240.0
T0012854,C01362,2020-10-03,Earphones,private,Cash,1,600,0,600.0
T0012855,C01995,2024-04-03,Toothpaste,third_party,Cash,10,80,0,800.0
T0012856,C01395,2024-05-23,Shampoo,private,UPI/Wallet,1,120,0,120.0
T0012857,C00433,2024-06-03,Toothpaste,private,Card,2,80,0,160.0
T0012858,C00039,2022-10-30,Oil,third_party,UPI/Wallet,2,200,0,360.0
T0012859,C01090,2024-01-25,Soap,private,Cash,10,40,0,400.0
T0012860,C00731,2022-09-18,Shampoo,third_party,Card,1,120,1,120.0
T0012861,C01096,2020-09-25,Toothpaste,private,Card,1,80,0,80.0
T0012862,C00015,2024-08-24,Chair,third_party,Card,5,1500,1,7500.0
T0012863,C01594,2024-01-19,Rice,private,UPI/Wallet,2,60,1,120.0
T0012864,C00652,2023-05-25,Laptop Case,third_party,Card,1,800,0,800.0
T0012865,C00802,2022-09-13,Oil,private,UPI/Wallet,1,200,0,180.0
T0012866,C01370,2024-08-27,Soap,third_party,Cash,1,40,1,36.0
T0012867,C01152,2022-04-12,Laptop Case,private,Card,1,800,1,800.0
T0012868,C00451,2024-01-03,Snacks,third_party,Cash,1,50,0,45.0
T0012869,C00328,2023-08-03,C-Type Cable,private,Cash,10,300,0,2700.0
T0012870,C01727,2022-07-20,C-Type Cable,third_party,Cash,1,300,0,270.0
T0012871,C00088,2023-01-25,Chair,third_party,Card,1,1500,1,1500.0
T0012872,C01238,2022-03-25,Oil,third_party,UPI/Wallet,1,200,0,200.0
T0012873,C01841,2023-01-07,Chair,private,Cash,1,1500,1,1350.0
T0012874,C00956,2022-11-05,Shampoo,third_party,UPI/Wallet,5,120,1,600.0
T0012875,C00895,2022-04-25,Shampoo,third_party,UPI/Wallet,1,120,1,120.0
T0012876,C00388,2023-06-04,Oil,third_party,Cash,3,200,1,600.0
T0012877,C01982,2023-12-12,Chair,third_party,Cash,1,1500,1,1350.0
T0012878,C01229,2024-07-25,Snacks,third_party,UPI/Wallet,1,50,0,45.0
T0012879,C00133,2022-03-05,Earphones,third_party,UPI/Wallet,1,600,1,600.0
T0012880,C01633,2024-05-03,C-Type Cable,private,UPI/Wallet,1,300,0,300.0
T0012881,C00276,2022-11-21,Soap,private,Cash,1,40,1,40.0
T0012882,C00261,2023-03-02,Oil,third_party,Card,1,200,1,200.0
T0012883,C00176,2021-10-30,Rice,private,UPI/Wallet,1,60,0,60.0
T0012884,C00603,2024-06-30,Chair,third_party,Card,2,1500,0,3000.0
T0012885,C00652,2021-03-06,Rice,private,UPI/Wallet,15,60,0,900.0
T0012886,C01928,2021-10-18,Shampoo,private,Cash,1,120,1,120.0
T0012887,C01803,2024-01-23,Snacks,third_party,Card,3,50,1,135.0
T0012888,C00489,2023-08-11,Laptop Case,private,UPI/Wallet,2,800,0,1600.0
T0012889,C01653,2023-08-16,Soap,third_party,Card,1,40,0,40.0
T0012890,C00446,2022-10-01,Rice,private,Cash,2,60,0,120.0
T0012891,C01671,2022-12-27,Earphones,third_party,UPI/Wallet,2,600,0,1200.0
T0012892,C00844,2024-04-01,Chair,third_party,UPI/Wallet,2,1500,1,3000.0
T0012893,C00842,2024-05-28,Toothpaste,third_party,Card,2,80,1,144.0
T0012894,C00633,2021-11-05,Rice,private,Cash,2,60,1,120.0
T0012895,C00447,2024-08-07,Toothpaste,third_party,Card,1,80,0,80.0
T0012896,C00198,2021-11-05,Soap,third_party,Card,1,40,0,40.0
T0012897,C01015,2023-07-27,Earphones,third_party,UPI/Wallet,1,600,0,600.0
T0012898,C01853,2022-12-17,Chair,private,Card,1,1500,0,1350.0
T0012899,C00285,2021-02-18,Toothpaste,third_party,UPI/Wallet,1,80,1,80.0
T0012900,C01638,2023-06-18,Snacks,third_party,Card,2,50,1,100.0
T0012901,C00581,2024-03-23,C-Type Cable,third_party,Cash,1,300,0,270.0
T0012902,C01511,2023-02-08,Toothpaste,third_party,Cash,1,80,0,80.0
T0012903,C01164,2020-10-22,Toothpaste,third_party,Cash,5,80,1,360.0
T0012904,C01776,2024-06-15,C-Type Cable,third_party,Card,1,300,1,300.0
T0012905,C00179,2024-06-11,Oil,third_party,Cash,15,200,1,3000.0
T0012906,C00222,2023-12-22,Soap,third_party,Cash,3,40,0,120.0
T0012907,C01984,2023-11-22,C-Type Cable,third_party,UPI/Wallet,2,300,1,600.0
T0012908,C01160,2024-05-21,C-Type Cable,third_party,UPI/Wallet,1,300,0,300.0
T0012909,C01005,2023-08-07,Rice,private,Card,2,60,0,120.0
T0012910,C01608,2023-11-12,Shampoo,third_party,Card,2,120,1,240.0
T0012911,C01739,2024-05-30,Shampoo,third_party,Card,3,120,1,360.0
T0012912,C00067,2024-02-25,Toothpaste,third_party,Card,3,80,1,240.0
T0012913,C00528,2024-07-29,Toothpaste,third_party,UPI/Wallet,10,80,1,800.0
T0012914,C01277,2022-07-16,Chair,third_party,Cash,1,1500,1,1500.0
T0012915,C00094,2023-10-02,C-Type Cable,third_party,Cash,2,300,0,540.0
T0012916,C01388,2024-03-14,Laptop Case,private,Cash,1,800,0,800.0
T0012917,C01140,2023-09-11,Snacks,third_party,UPI/Wallet,1,50,0,50.0
T0012918,C00748,2023-04-14,Soap,private,Card,1,40,1,40.0
T0012919,C00366,2023-11-05,Laptop Case,private,UPI/Wallet,1,800,0,800.0
T0012920,C01710,2023-06-06,Earphones,third_party,UPI/Wallet,1,600,1,540.0
T0012921,C01452,2023-12-01,C-Type Cable,third_party,Card,15,300,1,4500.0
T0012922,C01182,2024-04-01,Toothpaste,private,UPI/Wallet,1,80,0,80.0
T0012923,C01932,2024-07-20,Rice,third_party,Cash,3,60,0,180.0
T0012924,C01283,2022-06-05,C-Type Cable,third_party,UPI/Wallet,1,300,0,270.0
T0012925,C00954,2021-09-28,Soap,third_party,UPI/Wallet,1,40,1,40.0
T0012926,C01920,2023-08-26,Earphones,third_party,Card,2,600,0,1200.0
T0012927,C01194,2023-07-26,Soap,third_party,Card,2,40,1,80.0
T0012928,C00774,2024-01-13,Soap,third_party,UPI/Wallet,3,40,1,120.0
T0012929,C00744,2023-12-01,Oil,private,Card,1,200,0,200.0
T0012930,C01367,2023-06-10,Snacks,third_party,Cash,1,50,0,50.0
T0012931,C01907,2022-06-10,C-Type Cable,private,UPI/Wallet,2,300,1,600.0
T0012932,C00701,2022-06-08,Rice,third_party,UPI/Wallet,1,60,0,60.0
T0012933,C01889,2024-08-09,Toothpaste,third_party,Cash,1,80,0,80.0
T0012934,C00391,2024-03-16,Laptop Case,private,UPI/Wallet,10,800,0,8000.0
T0012935,C00596,2021-10-15,Chair,third_party,Cash,2,1500,1,3000.0
T0012936,C00316,2023-04-27,Soap,third_party,UPI/Wallet,1,40,0,40.0
T0012937,C00398,2024-05-18,Soap,third_party,Card,2,40,1,80.0
T0012938,C01866,2023-08-07,Toothpaste,third_party,UPI/Wallet,1,80,0,80.0
T0012939,C01323,2023-12-01,Chair,third_party,Card,1,1500,1,1350.0
T0012940,C00534,2024-07-29,Soap,third_party,Card,1,40,0,36.0
T0012941,C01260,2023-08-15,Oil,private,UPI/Wallet,1,200,1,200.0
T0012942,C00949,2023-12-24,Snacks,third_party,Cash,2,50,0,100.0
T0012943,C01389,2023-10-20,Laptop Case,third_party,Cash,1,800,1,800.0
T0012944,C01890,2021-11-12,Laptop Case,third_party,UPI/Wallet,2,800,0,1440.0
T0012945,C01884,2024-07-21,Rice,third_party,UPI/Wallet,1,60,0,60.0
T0012946,C00871,2021-08-26,Shampoo,private,UPI/Wallet,1,120,1,120.0
T0012947,C01096,2023-06-22,Toothpaste,private,UPI/Wallet,1,80,1,72.0
T0012948,C01852,2024-07-08,Rice,third_party,Cash,1,60,1,60.0
T0012949,C00311,2024-03-11,C-Type Cable,third_party,Cash,1,300,1,300.0
T0012950,C00164,2023-02-06,Oil,third_party,Cash,1,200,0,200.0
T0012951,C00724,2023-11-18,Snacks,private,UPI/Wallet,1,50,1,50.0
T0012952,C01869,2023-09-19,Chair,private,UPI/Wallet,5,1500,0,6750.0
T0012953,C00683,2022-05-27,Oil,third_party,UPI/Wallet,3,200,0,600.0
T0012954,C00217,2024-04-05,Shampoo,third_party,Cash,2,120,0,240.0
T0012955,C01511,2022-11-23,Oil,private,Cash,10,200,0,2000.0
T0012956,C00172,2021-06-24,C-Type Cable,third_party,Cash,2,300,0,600.0
T0012957,C01655,2024-08-14,Soap,private,Card,1,40,1,40.0
T0012958,C01273,2023-12-12,Earphones,third_party,Card,1,600,1,600.0
T0012959,C00623,2024-02-06,C-Type Cable,third_party,Cash,1,300,0,300.0
T0012960,C00409,2023-04-24,Oil,third_party,Cash,1,200,0,200.0
T0012961,C00880,2022-02-03,Shampoo,third_party,Card,5,120,1,540.0
T0012962,C01614,2023-08-26,Laptop Case,private,Card,15,800,0,10800.0
T0012963,C01385,2023-11-25,Oil,private,UPI/Wallet,15,200,0,3000.0
T0012964,C00844,2024-03-12,Chair,private,Card,1,1500,0,1350.0
T0012965,C00653,2023-09-23,Chair,third_party,Cash,3,1500,1,4500.0
T0012966,C00732,2023-05-25,Chair,private,Card,1,1500,1,1500.0
T0012967,C00053,2023-08-14,Laptop Case,private,Card,1,800,1,720.0
T0012968,C00007,2023-07-05,Chair,third_party,Cash,1,1500,1,1500.0
T0012969,C00300,2023-05-04,Snacks,private,UPI/Wallet,15,50,0,675.0
T0012970,C01143,2024-03-14,Laptop Case,third_party,Card,1,800,1,800.0
T0012971,C00750,2024-07-28,Earphones,third_party,Cash,1,600,0,600.0
T0012972,C01470,2023-01-29,Shampoo,third_party,UPI/Wallet,1,120,1,120.0
T0012973,C01847,2024-03-17,Earphones,third_party,UPI/Wallet,2,600,1,1200.0
T0012974,C01452,2022-12-26,C-Type Cable,third_party,Cash,5,300,0,1500.0
T0012975,C01091,2024-03-03,Soap,private,Card,3,40,1,120.0
T0012976,C00985,2024-03-25,Oil,third_party,Cash,1,200,0,200.0
T0012977,C01652,2023-11-04,Laptop Case,third_party,Cash,1,800,1,800.0
T0012978,C01258,2022-11-13,C-Type Cable,third_party,UPI/Wallet,1,300,0,300.0
T0012979,C01458,2022-04-27,Oil,private,Cash,10,200,0,2000.0
T0012980,C00435,2023-06-07,Oil,private,Card,1,200,1,180.0
T0012981,C00969,2023-02-12,Laptop Case,private,Card,1,800,1,720.0
T0012982,C01661,2021-05-14,Soap,third_party,UPI/Wallet,5,40,0,200.0
T0012983,C01345,2023-11-20,Chair,third_party,Card,1,1500,0,1350.0
T0012984,C00320,2023-10-29,Earphones,private,Card,15,600,1,8100.0
T0012985,C00782,2023-10-03,Shampoo,private,Card,1,120,0,120.0
T0012986,C01202,2023-08-10,Oil,private,Card,5,200,1,1000.0
T0012987,C00106,2021-09-08,Shampoo,private,Cash,1,120,0,108.0
T0012988,C01880,2021-07-09,Soap,third_party,Cash,1,40,0,40.0
T0012989,C01769,2023-01-26,Laptop Case,third_party,Cash,1,800,1,800.0
T0012990,C01835,2024-01-07,Shampoo,private,Card,1,120,1,120.0
T0012991,C00195,2024-07-03,Chair,third_party,UPI/Wallet,1,1500,1,1500.0
T0012992,C00017,2023-11-06,Chair,private,Card,15,1500,1,22500.0
T0012993,C01068,2022-02-05,Toothpaste,third_party,Card,1,80,0,80.0
T0012994,C01739,2022-12-05,Laptop Case,private,UPI/Wallet,15,800,0,12000.0
T0012995,C01422,2021-04-01,Rice,third_party,Card,5,60,1,300.0
T0012996,C01119,2022-03-03,Snacks,third_party,UPI/Wallet,1,50,1,50.0
T0012997,C00231,2024-05-09,Shampoo,private,UPI/Wallet,2,120,1,240.0
T0012998,C01931,2024-06-13,Earphones,third_party,Cash,1,600,1,600.0
T0012999,C01343,2024-02-27,Chair,third_party,UPI/Wallet,1,1500,0,1500.0
T0013000,C00334,2023-09-01,C-Type Cable,private,UPI/Wallet,1,300,1,300.0
T0013001,C00212,2024-06-24,Chair,third_party,Cash,1,1500,1,1500.0
T0013002,C01361,2023-08-05,Snacks,third_party,Cash,1,50,1,50.0
T0013003,C00115,2024-01-02,Laptop Case,private,Cash,1,800,0,800.0
T0013004,C01588,2024-05-15,Laptop Case,private,Card,1,800,1,720.0
T0013005,C01728,2022-08-05,Shampoo,third_party,Cash,1,120,1,120.0
T0013006,C00948,2024-05-25,Rice,private,Card,10,60,1,600.0
T0013007,C00308,2020-08-29,Rice,third_party,Card,1,60,0,60.0
T0013008,C01818,2024-06-13,Oil,private,Card,1,200,0,180.0
T0013009,C01472,2024-04-23,Earphones,third_party,Card,1,600,1,540.0
T0013010,C00284,2021-04-29,Earphones,private,Cash,15,600,0,9000.0
T0013011,C01765,2023-08-24,Soap,third_party,UPI/Wallet,1,40,0,36.0
T0013012,C00916,2024-02-27,Toothpaste,third_party,Card,1,80,1,80.0
T0013013,C00883,2024-06-18,Soap,third_party,Card,3,40,1,120.0
T0013014,C00334,2023-03-07,Soap,private,Cash,1,40,1,40.0
T0013015,C01859,2023-11-22,Chair,third_party,UPI/Wallet,15,1500,1,20250.0
T0013016,C01031,2023-12-12,Laptop Case,third_party,UPI/Wallet,3,800,0,2400.0
T0013017,C01269,2024-06-30,Rice,third_party,Cash,10,60,1,600.0
T0013018,C00296,2022-08-23,Toothpaste,third_party,Cash,1,80,1,80.0
T0013019,C00579,2024-03-03,Snacks,private,UPI/Wallet,1,50,1,50.0
T0013020,C00847,2023-06-23,Toothpaste,third_party,Card,1,80,1,80.0
T0013021,C00085,2020-12-06,Earphones,third_party,Card,1,600,1,600.0
T0013022,C01268,2021-02-25,Rice,private,UPI/Wallet,1,60,0,60.0
T0013023,C00754,2022-02-23,Rice,third_party,Cash,1,60,1,60.0
T0013024,C00287,2022-02-04,Earphones,third_party,UPI/Wallet,15,600,0,9000.0
T0013025,C01151,2021-11-21,Earphones,third_party,UPI/Wallet,1,600,0,600.0
T0013026,C01192,2023-12-24,Rice,third_party,Cash,1,60,0,54.0
T0013027,C01494,2020-11-22,Laptop Case,private,Cash,2,800,0,1600.0
T0013028,C00977,2024-01-24,Laptop Case,private,UPI/Wallet,1,800,0,800.0
T0013029,C01048,2023-09-24,Laptop Case,private,Cash,1,800,1,800.0
T0013030,C00870,2024-02-27,Chair,private,UPI/Wallet,5,1500,1,7500.0
T0013031,C00834,2021-07-01,Laptop Case,private,Cash,2,800,1,1600.0
T0013032,C01098,2024-08-06,Laptop Case,private,Cash,3,800,1,2400.0
T0013033,C00427,2022-04-23,Oil,third_party,Cash,1,200,0,200.0
T0013034,C00626,2024-04-26,C-Type Cable,third_party,UPI/Wallet,3,300,1,900.0
T0013035,C01578,2023-08-01,Laptop Case,private,Cash,1,800,1,800.0
T0013036,C00075,2020-12-15,Oil,third_party,Card,1,200,1,200.0
T0013037,C01638,2023-03-06,Rice,third_party,Card,1,60,1,60.0
T0013038,C01207,2021-07-27,Laptop Case,private,Card,1,800,1,720.0
T0013039,C00155,2023-08-03,Shampoo,private,UPI/Wallet,1,120,0,120.0
T0013040,C01365,2024-05-10,Laptop Case,third_party,Card,3,800,0,2160.0
T0013041,C00742,2024-02-03,Oil,third_party,UPI/Wallet,3,200,0,600.0
T0013042,C00980,2024-06-28,Laptop Case,private,Card,3,800,1,2400.0
T0013043,C01399,2020-10-12,Laptop Case,third_party,Cash,2,800,0,1600.0
T0013044,C00437,2022-06-15,Earphones,private,Card,1,600,0,600.0
T0013045,C01813,2022-03-06,Toothpaste,third_party,UPI/Wallet,1,80,0,80.0
T0013046,C00906,2023-06-19,Chair,third_party,Cash,1,1500,1,1500.0
T0013047,C01671,2021-10-24,Rice,third_party,UPI/Wallet,2,60,1,120.0
T0013048,C01453,2022-05-23,Chair,third_party,Card,1,1500,0,1500.0
T0013049,C00111,2021-11-26,Chair,third_party,UPI/Wallet,1,1500,1,1350.0
T0013050,C00893,2024-04-10,C-Type Cable,third_party,Cash,1,300,1,300.0
T0013051,C00879,2024-05-11,Earphones,third_party,Card,1,600,0,600.0
T0013052,C00528,2023-12-17,Earphones,third_party,Card,1,600,0,600.0
T0013053,C01059,2022-04-04,Toothpaste,third_party,Cash,1,80,1,80.0
T0013054,C00181,2023-06-22,Soap,third_party,Cash,15,40,0,600.0
T0013055,C01264,2023-07-27,Earphones,private,UPI/Wallet,1,600,1,540.0
T0013056,C01949,2022-01-14,Earphones,third_party,Card,5,600,0,3000.0
T0013057,C01020,2023-10-24,Oil,third_party,UPI/Wallet,1,200,1,200.0
T0013058,C01703,2023-06-14,Shampoo,third_party,Card,1,120,1,120.0
T0013059,C00958,2023-05-14,C-Type Cable,private,Cash,3,300,1,900.0
T0013060,C01573,2024-04-24,Rice,third_party,Cash,2,60,0,120.0
T0013061,C00312,2021-01-13,Shampoo,third_party,UPI/Wallet,1,120,1,120.0
T0013062,C01281,2022-12-31,Soap,third_party,Card,1,40,1,40.0
T0013063,C00919,2022-02-04,Earphones,third_party,UPI/Wallet,1,600,1,540.0
T0013064,C01143,2024-07-29,Rice,third_party,Cash,1,60,0,54.0
T0013065,C01536,2022-10-30,Snacks,third_party,Cash,5,50,0,250.0
T0013066,C01390,2024-05-09,Snacks,private,UPI/Wallet,5,50,1,250.0
T0013067,C01803,2023-08-03,Earphones,private,Cash,10,600,0,6000.0
T0013068,C01335,2024-08-06,C-Type Cable,third_party,Card,3,300,1,900.0
T0013069,C00456,2022-01-18,Soap,private,Cash,10,40,1,400.0
T0013070,C00094,2023-10-24,Shampoo,third_party,UPI/Wallet,1,120,0,120.0
T0013071,C00718,2024-07-26,Earphones,third_party,UPI/Wallet,1,600,1,600.0
T0013072,C00991,2023-01-15,Snacks,third_party,Cash,1,50,0,50.0
T0013073,C00549,2024-03-03,Laptop Case,private,Cash,1,800,0,800.0
T0013074,C01374,2023-11-15,Snacks,third_party,UPI/Wallet,1,50,0,50.0
T0013075,C01076,2024-07-06,Soap,third_party,Card,3,40,0,120.0
T0013076,C00307,2024-02-14,Soap,third_party,Card,1,40,1,36.0
T0013077,C00648,2024-03-14,Snacks,third_party,Card,1,50,1,45.0
T0013078,C00005,2023-07-14,C-Type Cable,third_party,UPI/Wallet,1,300,0,300.0
T0013079,C00304,2022-06-14,Oil,third_party,Cash,1,200,0,180.0
T0013080,C01568,2024-04-10,C-Type Cable,third_party,Cash,1,300,0,270.0
T0013081,C01199,2024-06-07,Oil,private,Card,1,200,0,200.0
T0013082,C00276,2024-06-15,C-Type Cable,third_party,Card,1,300,0,300.0
T0013083,C01555,2022-01-12,Toothpaste,third_party,Cash,1,80,0,80.0
T0013084,C01195,2024-04-01,Toothpaste,third_party,Cash,1,80,1,80.0
T0013085,C00485,2023-11-20,Rice,third_party,Cash,1,60,1,60.0
T0013086,C01780,2023-09-27,Shampoo,third_party,UPI/Wallet,1,120,0,120.0
T0013087,C01091,2024-02-29,Shampoo,third_party,Card,1,120,0,108.0
T0013088,C01727,2024-06-28,Laptop Case,private,UPI/Wallet,15,800,1,12000.0
T0013089,C01559,2024-04-24,Laptop Case,third_party,Card,5,800,0,4000.0
T0013090,C01092,2022-07-12,Earphones,private,UPI/Wallet,1,600,1,600.0
T0013091,C00240,2022-11-11,Earphones,third_party,UPI/Wallet,1,600,1,600.0
T0013092,C01360,2023-10-09,C-Type Cable,third_party,Cash,1,300,1,270.0
T0013093,C00509,2024-08-05,Laptop Case,third_party,Cash,2,800,0,1600.0
T0013094,C00329,2024-06-22,Chair,third_party,Cash,1,1500,0,1500.0
T0013095,C00462,2020-11-04,Oil,third_party,UPI/Wallet,1,200,0,200.0
T0013096,C01851,2024-06-05,Shampoo,third_party,Cash,2,120,0,216.0
T0013097,C01351,2024-02-18,Snacks,third_party,UPI/Wallet,1,50,1,50.0
T0013098,C01324,2024-03-30,Rice,private,Cash,1,60,1,54.0
T0013099,C01084,2024-05-21,Rice,third_party,Cash,1,60,1,60.0
T0013100,C00508,2021-12-30,Soap,third_party,Card,5,40,1,200.0
T0013101,C00319,2023-08-29,Laptop Case,private,UPI/Wallet,1,800,1,800.0
T0013102,C00170,2022-08-30,Oil,third_party,Card,1,200,1,200.0
T0013103,C00520,2024-01-19,Toothpaste,third_party,UPI/Wallet,2,80,1,160.0
T0013104,C00383,2024-01-15,Snacks,third_party,UPI/Wallet,1,50,0,45.0
T0013105,C00706,2021-11-12,Chair,third_party,Card,3,1500,1,4500.0
T0013106,C01049,2023-07-02,Soap,third_party,UPI/Wallet,1,40,0,40.0
T0013107,C01240,2023-09-03,C-Type Cable,third_party,UPI/Wallet,5,300,0,1350.0
T0013108,C00887,2021-04-02,Soap,private,UPI/Wallet,10,40,0,360.0
T0013109,C01747,2024-07-17,Shampoo,third_party,Cash,2,120,1,240.0
T0013110,C00467,2022-02-01,Laptop Case,private,Cash,10,800,0,8000.0
T0013111,C01152,2022-11-05,C-Type Cable,third_party,Cash,1,300,1,300.0
T0013112,C00478,2023-09-14,Shampoo,private,Card,1,120,0,120.0
T0013113,C00671,2023-08-05,Toothpaste,third_party,UPI/Wallet,1,80,1,80.0
T0013114,C01058,2023-04-12,Chair,third_party,UPI/Wallet,3,1500,1,4500.0
T0013115,C01078,2024-07-04,Chair,third_party,UPI/Wallet,3,1500,1,4500.0
T0013116,C01251,2023-02-12,Earphones,third_party,Card,1,600,0,600.0
T0013117,C00869,2023-12-01,Shampoo,third_party,UPI/Wallet,1,120,1,108.0
T0013118,C00916,2024-04-26,Shampoo,third_party,Cash,1,120,1,120.0
T0013119,C00602,2023-03-13,Snacks,third_party,Cash,1,50,0,50.0
T0013120,C01190,2023-08-01,Snacks,private,Cash,1,50,1,50.0
T0013121,C00386,2024-07-26,Rice,third_party,Card,1,60,0,60.0
T0013122,C00055,2023-05-07,Oil,third_party,Cash,1,200,0,200.0
T0013123,C01447,2024-05-30,C-Type Cable,private,Cash,2,300,0,600.0
T0013124,C01167,2022-11-09,Laptop Case,private,UPI/Wallet,2,800,0,1440.0
T0013125,C01879,2024-07-17,Laptop Case,third_party,Cash,2,800,1,1600.0
T0013126,C00789,2022-07-14,Toothpaste,private,UPI/Wallet,1,80,0,80.0
T0013127,C00328,2024-04-09,Soap,third_party,Cash,1,40,1,36.0
T0013128,C01592,2024-07-11,Shampoo,third_party,Cash,1,120,1,120.0
T0013129,C00500,2023-11-12,C-Type Cable,third_party,Cash,1,300,1,300.0
T0013130,C00341,2024-05-04,Toothpaste,third_party,Card,1,80,1,80.0
T0013131,C01747,2022-10-26,Snacks,private,Cash,1,50,1,50.0
T0013132,C01957,2022-12-11,Chair,third_party,UPI/Wallet,1,1500,1,1500.0
T0013133,C00691,2021-10-24,Oil,third_party,UPI/Wallet,1,200,0,200.0
T0013134,C01426,2023-10-16,Snacks,third_party,Card,15,50,0,750.0
T0013135,C00750,2024-05-22,Soap,private,Card,1,40,1,40.0
T0013136,C01372,2024-08-05,Rice,private,Card,5,60,0,270.0
T0013137,C00022,2023-10-28,Oil,third_party,UPI/Wallet,3,200,0,600.0
T0013138,C00422,2022-09-16,Shampoo,private,Card,2,120,0,240.0
T0013139,C00209,2023-01-02,Rice,private,Card,2,60,1,120.0
T0013140,C00488,2024-02-22,C-Type Cable,third_party,Card,5,300,1,1500.0
T0013141,C01867,2022-07-03,Shampoo,third_party,Cash,15,120,0,1800.0
T0013142,C01347,2022-09-21,Laptop Case,third_party,Cash,2,800,0,1600.0
T0013143,C01501,2022-05-15,C-Type Cable,private,Cash,3,300,0,900.0
T0013144,C00898,2021-11-08,Rice,private,UPI/Wallet,1,60,0,60.0
T0013145,C01982,2021-04-03,Rice,private,Cash,1,60,0,60.0
T0013146,C01628,2024-02-02,Earphones,third_party,Card,1,600,0,600.0
T0013147,C00212,2022-10-12,Rice,third_party,Card,2,60,1,108.0
T0013148,C01822,2024-08-02,Shampoo,third_party,UPI/Wallet,3,120,0,360.0
T0013149,C00356,2024-07-03,Rice,private,UPI/Wallet,2,60,1,108.0
